,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
240,Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367087900.0,477443500.0,469506700.0,490439100.0,440764600.0,462283600.0,453805100.0,542795400.0,648492700.0,726882400.0,881827800.0,1042411499.9999999,1160389500.0,1395519600.0,1447307100.0,1594410900.0,1650618500.0,1615609700.0,1583876200.0,2047931700.0,1902156800.0,
241,Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,23598030672.057213,24597066916.457916,26628624968.39138,29296104890.44884,32503318992.9624,36710755341.47646,42086849126.51612,50218671624.42638,66663188760.967766,101622378921.64243,118246390598.965,145958720981.21408,168917789124.09946,181557433368.63593,226457249968.954,271186214027.66888,264651939812.7854,303545092933.0638,341133659368.50635,361164360731.10254,393775766785.7734,442523317255.31506,386998173385.75903,355278070297.49255,357270529707.339,502613125061.1602,260425469797.35162,286788732889.4726,294463288520.07666,315701355265.2233,367911230846.82196,424486868010.3885,448650738638.58954,457187340911.5207,497321516549.2548,527700094132.39966,533950939517.4172,519901603293.9306,567773701363.9207,674691194233.7682,796900907192.5941,924582928587.2983,1134071682226.5227,1400054633003.4944,1364471762068.6763,1569843087809.9534,1554442275271.213,1687730610902.0657,1558299591867.6506,1533666762442.8318,1371893866853.226,1388491277724.4255,1368561900925.7424,1303939963622.835,1326402130261.1113,1180179221398.0002,
242,Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,32506741.720120434,30036416.961994376,34139387.8908849,41567471.67219869,44667002.01207244,53260077.431109086,62242013.330268905,62068161.071102545,60863963.963963956,64248354.54146556,60058663.31447727,68195855.61497326,81667133.45469822,106657267.36734171,106344854.98609458,113563821.57740392,132201141.44686103,137066290.55007052,138489884.3930636,195990986.21420997,208871665.74868202,222100576.3454826,214991452.314998,191504892.7613941,199214633.22170973,204849612.59227625,181116952.78969955,182763693.9168731,202246959.69027555,230657965.4885858,261797606.14971885,292232117.07899845,298513956.1591851,344428609.006734,312377379.2971185,366840012.44232464,414523388.4613285,470714083.42675084,450643615.18052834,439878828.00860786,437006227.1627811,420540178.5714286,460379144.98982126,489235527.39538705,512350059.4216295,488829964.0708195,
243,South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,47170699606.9233,50331770780.813934,53721519494.226944,60426255394.58994,69179494304.1268,74296512694.08713,62475116958.2954,68733357253.0769,72039818016.71503,79195490145.2863,85737283039.65227,91195879601.41838,91680529302.17447,104812500642.2198,126972253469.31384,135907831613.68292,132647805505.07556,153599832378.00095,174773663985.82193,195751155053.9501,236032168287.0236,250213642682.99283,258869159759.9114,274032732754.83774,272757831561.65884,296599020652.9253,314128066863.6443,348793876693.8998,374789764145.4472,378225266722.401,407187370820.2376,362262532165.61,384733617428.08356,381100277389.0416,432324272247.72363,479849581301.1072,524970419712.20044,550712123644.9373,558424594165.8195,598323918709.8282,630429061929.2281,645870123668.4642,677627487567.0854,791002717916.6741,917089339402.2521,1050585317863.9664,1196088039743.311,1504193483987.5598,1527472685559.396,1683433843105.3838,2060781299767.8818,2274546308870.423,2300089514184.2905,2359608787133.326,2584563411971.503,2699434735086.462,2926447614196.8726,3348108849820.74,3436593922937.5225,3597252024123.4507,3386420411905.0977,
244,Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,29958061944.630173,31128039841.46783,33725538166.0336,38638594737.99079,37736391378.60158,42030091116.24685,45349759759.38069,44832767019.7641,47937968234.81672,54816104626.63163,64502420619.22784,65603767454.23152,74123349937.71667,94833350413.26219,123662732873.64172,136543507921.60161,147971268250.92273,162836148279.79907,180220856503.3697,216696670485.1105,273082993743.4576,380616247523.5532,350307502389.88934,305167331602.74963,266635038203.03363,252999515031.4851,260716241193.03806,296840127854.15826,304809253153.1972,303169901074.453,341835309132.80597,344914198108.70386,342880381613.16,334130610119.6871,325037790478.5626,376422678214.6117,392928616791.21594,407883836187.6137,394738938823.51526,398622414258.54407,423087770312.5563,405983279511.08057,441297738911.32166,556188086098.9111,691531928615.2888,821339098494.4158,968240932235.4264,1121980804861.4722,1274686097795.865,1219298578810.2546,1438659084421.2566,1614001424232.4773,1677883344952.531,1785030038804.603,1849773690999.1406,1680659709870.9954,1563897897523.5464,1669097279286.275,1754544849278.5754,1804482330027.7078,1705379934850.612,
245,Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,535670127.74893546,584961208.6565945,619319197.3400222,678235373.038558,711893367.5552704,736568861.9261507,723735635.5363705,761981474.0233588,758899950.0,779200000.0,821850000.0,896754316.6742619,1083381044.0847342,1308799458.962842,2042031901.4221702,2442667573.0482073,2500410583.791773,3138666666.666667,3562333458.3333335,4602416625.0,6235833333.333334,6992083333.333334,8140416666.666667,7763750000.0,7757083333.333334,7375918367.346938,4794444444.444445,4797777777.777778,4496852073.468963,4323058823.529411,5068000000.0,5307905882.3529415,5439552941.176471,4669488516.37981,4947205860.014515,5329214163.220015,5759537726.266007,5737751331.6377945,6043694330.21609,6808982520.757593,8154338232.959776,8824873259.321054,9008273720.933954,11305459802.068275,13280275123.035402,15982282462.378565,18369361094.388645,21641620049.93521,27871587349.541267,19172165225.50151,22157948396.20422,25433011405.30167,25763220107.005104,27268478564.554684,27615843098.0949,24959858249.443348,22386264807.31744,22385426653.88303,23679919654.98907,23208326547.532684,21588037504.999184,
246,Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,991047619.0476189,1040952380.9523809,1085714285.7142856,1214666666.6666665,1289904761.9047618,1439238095.2380953,1685217058.7110345,2237476420.037728,2730787476.280835,3545933562.4284077,4328610489.684316,4507929104.477612,5109324009.324009,5968044209.514656,7188191881.918819,8744134354.161522,8428513568.246253,8133401049.602167,8350176782.557455,8254891864.057672,8410185739.96405,9018136020.151133,9696271268.251478,10096292842.154348,10102075213.315073,12290568181.818182,13074782608.695652,15497286295.793758,14608946896.483013,15632463424.27837,18030876599.344402,19587322786.11054,20746360430.418663,21803372266.619827,22943685719.10302,21473261837.017582,22066031834.29485,23142153759.583595,27453007372.91424,31183059012.4448,32273007553.568672,34377310293.01277,38914078351.80271,44860969077.185295,43454935940.161446,46206331261.10193,48122838144.518326,47311196335.288376,48683848563.85148,50271342086.42221,45780069046.659004,44360775649.16643,42163974956.48343,42570270107.11473,41804581484.365456,41620349986.30885,
247,Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,13995067817.509249,7988888888.888888,8922222222.222221,10355555555.555555,11177777777.777777,11966666666.666666,14100000000.0,15644444444.444445,17500000000.0,19466666666.666668,17086956521.73913,16256619963.799692,20431095406.360424,25724381625.441696,35599913836.43282,44633707242.76416,51280134554.28892,58676813687.368065,65147022485.79195,89394085658.20381,68789289565.74344,71040020140.44363,64546332580.75828,61678280115.49874,59989909457.8379,67234948264.59866,75728009962.7878,87172789528.3316,90852814004.99174,107143348667.09401,150676291094.21,150027833333.33334,158459130434.78262,180169736363.63638,130690172297.29729,169485941048.03494,181475555282.55527,189834649111.2574,275967393939.394,256385525071.63324,274302959053.10303,201751148417.10184,240253216295.11676,314592428076.4875,408876042651.7012,506308311476.63,557057829051.4525,681337335021.8743,770462156204.3795,649272568774.1935,776992599946.7661,838762755164.1791,880556375779.51,957783020853.0308,938952628604.0668,864316670330.8823,869692960365.5509,858996263095.8582,778471901665.1478,761004425605.4143,719954821683.3096,
248,Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8824447.740223246,9365165.91369372,9742949.471210342,9630762.95389637,10886825.559292294,11025945.14455152,12334846.232099539,12700905.447528575,12757632.86845081,13687141.105877798,13742057.050092764,13196544.946725976,15450994.241008367,18231078.539464295,21534931.607589353,21839098.89270714,22902861.44578313,27030374.02727805,30290219.761784937,27101076.275152083,31823518.620436616,38711810.2114492,37671774.69455374,37509075.111025296,37290607.535604835,35492074.22432575,36547799.58370502,40619251.99264255,42588164.97310221,47271463.32985749,48855550.20301425,
249,Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100405772.463267,4420168102.393064,4258743262.8287582,4956588278.561436,4601413263.52894,4257702196.538638,4510846967.874201,5255221424.809621,6496195450.610343,7683852496.844995,12270448700.199436,12711213451.034033,13375976353.699392,13581644245.735195,14142035080.284897,15224257698.482018,16675948414.757336,18399046025.26879,18649590248.262638,21843529024.915356,27941177434.508705,29081425282.29489,32014249841.415123,34657139495.403145,39650530214.328705,45680532613.759094,49964788814.092636,47378599025.30442,49774021003.07476,53320625958.56281,57003713610.76246,61136873692.3985,62409709110.95378,
250,Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,423008385.7442348,441524109.0146751,449012578.6163522,516147798.7421384,589056603.773585,884873949.5798318,925770308.1232492,967647058.8235294,1037815126.05042,1169047619.0476189,1260084033.6134453,1417787114.8459382,1491596638.655462,1702521008.4033613,2100142653.3523538,2359555555.555556,2447300000.0,2936470588.235294,2420260869.5652175,2139025000.0,1244610000.0,1337300000.0,2177500000.0,2240333333.3333335,3615647477.054337,3519666338.5245414,3923232122.1278396,6269511614.662346,6508931651.666667,5276480985.999366,4304398865.88268,3321729057.122154,2857457860.0508757,3220439044.1894865,3990430446.7121596,5755818947.421249,6044585326.938001,6269333313.171083,6584815846.527538,5998563257.946589,6193246837.096873,5840503868.572455,6178563590.892537,6606884390.780189,7939487473.863182,9239221858.558388,9977647644.699526,11902564401.323843,14440404021.488146,25127805566.434635,26673441667.27784,27871725205.584953,27305915761.279404,28915786996.540833,32612397758.441772,32387183844.65738,29203988814.897266,30744473911.531208,32927025573.42964,35353060634.20217,37600368180.93995,
251,Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,64087795107.13429,74703706816.84457,82709199437.06627,81393535306.27364,77350733982.4458,73945908383.70457,65648559903.05707,52549553403.03042,48213867647.45235,44558076952.5791,50150398609.93145,41883240042.87349,31580638464.402397,32375082562.567295,39309580983.228165,43956369917.02024,52010238715.8475,67220154164.316605,89239370109.46983,111884752475.24753,148733861386.1386,188111140643.9854,121552777492.55571,141209864408.48834,169333048847.83374,182592416468.5271,190498811460.02753,133503411375.73927,91030959454.6961,93355993628.50423,112090530368.54335,130891049796.87872,153882982016.28128,155498989149.5873,
252,Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,244202967039.05838,219626032884.46188,225123679079.56775,236169550181.7289,271039912449.56473,302821947604.94806,334625814666.8341,336559916911.5001,351131317695.28503,393559074479.18945,430694905566.024,468510427597.3766,533310647274.7196,693370617005.0079,859600252671.9865,947179178357.519,998846848664.1478,1104573477241.721,1184597911920.037,1438287931908.8828,1671401959589.146,1806255171374.1702,1725782781997.4446,1637637539070.8242,1688832152738.4387,1783178149119.2576,1812581770189.0752,1934366646773.5103,2138792727444.0967,2205248683542.9644,2602470703305.016,2515206330518.6865,2627037129365.2085,2879486233867.578,3192521243447.7427,3596036150803.795,3909677890374.5913,4185211621335.8076,4134401977463.72,3905436894417.961,4312392136115.0786,4336815144090.015,4374743108263.347,4901918705088.755,5877031210366.278,7065563484877.201,8393394248399.71,10423985584898.98,12715235052756.785,12224830666761.197,14840817845734.842,17890163653443.664,19157603648259.344,20578424047300.39,21218927568655.37,19921765647938.695,19820564982787.156,21939479714731.652,23638682947939.996,24035310180476.727,23150665555175.715,
253,Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1242289239.2049348,1547388781.4313347,1710004407.2278535,1539681490.7817352,1975701816.4661474,1890769326.1422105,1809183974.5266898,1597721080.0099082,1593675330.1646726,2004435483.8709676,2137096774.1935482,2807258064.516129,2189418001.378983,3964295672.524444,4090209681.9717207,3538283322.07726,3667161241.4837246,4114667062.6491656,4910257282.931534,7181185277.98651,10163020115.734362,11048335541.493334,9178802162.661604,5102281255.999861,4850241442.176433,4732017873.383685,5880112788.4094715,7367494080.400138,8213515458.511386,8438951476.066442,9298839655.231384,11205971155.275808,12878199880.983868,15002106518.484686,17474647792.382877,19297663096.550636,20515543039.213226,23969823010.44292,25385928188.771854,23983945190.62023,22823255801.84469,20898788416.634758,13606494599.426071,12045631092.535282,13686329890.119078,17362857683.85447,19579457966.053818,23410572634.314686,30366213119.292767,31660911277.02942,40284481651.90211,47962439303.724724,51264390116.49089,57531233350.91009,57236013086.122345,53274304222.136024,57236652490.169945,64233966861.25176,64515038268.13733,61231149880.58566,53628827440.35817,
254,United States,USA,GDP (current US$),NY.GDP.MKTP.CD,543300000000.0,563300000000.0,605100000000.0,638600000000.0,685800000000.0,743700000000.0,815000000000.0,861700000000.0,942500000000.0,1019900000000.0,1073303000000.0,1164850000000.0,1279110000000.0,1425376000000.0,1545243000000.0,1684904000000.0,1873412000000.0,2081826000000.0,2351599000000.0,2627333000000.0,2857307000000.0,3207041000000.0,3343789000000.0,3634038000000.0,4037613000000.0,4338979000000.0,4579631000000.0,4855215000000.0,5236438000000.0,5641580000000.0,5963144000000.0,6158129000000.0,6520327000000.0,6858559000000.0,7287236000000.0,7639749000000.0,8073122000000.0,8577554457000.0,9062818202000.0,9630664202000.0,10252345464000.0,10581821399000.0,10936419054000.0,11458243878000.0,12213729147000.0,13036640230000.0,13814611414000.0,14451858656000.0,14712844084000.0,14448933025000.0,14992052727000.0,15542581104000.0,16197007349000.0,16784849196000.0,17527163695000.0,18238300569000.0,18745075687000.0,19542979183000.0,20611860934000.0,21433224697000.0,20953030000000.0,
255,Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13360607917.877316,13677622222.222223,12941297376.093296,13099013835.511147,12899156990.615555,13350468917.411453,13948892215.568863,14744603773.584906,14988971210.838272,17078465982.028242,13760513969.314003,11401421329.197435,9687788512.801842,10134453435.46029,12030023547.88069,14307509838.805326,17330833852.918976,22311393927.88172,29549438883.83379,33689223673.257736,49765676402.449455,60178909297.20801,67517349212.06092,73180036692.32552,80845384375.1236,86196265191.6645,86138288615.12178,62081323299.03237,52633143808.18236,59907674027.46756,59929951114.35984,
256,St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,13066557.778685179,13999883.334305547,14524878.959342007,13708219.098174183,14758210.348247098,15108207.431604737,16099865.83445138,15835177.932913331,15350000.0,16649999.999999998,18450000.0,20051648.184718214,27585488.99182845,30165373.621886484,32924215.85817261,33237164.715641994,32792480.97296057,49353161.85185185,60844771.48148148,71096359.62962963,82340339.62962963,102086539.25925925,113759203.33333333,122255349.62962963,135024987.77777776,145641705.18518516,160846656.66666666,175580647.4074074,200726712.59259257,214745002.2222222,240366666.66666666,254829629.6296296,277955555.5555555,286307407.4074074,289437037.037037,316007407.4074074,331488888.8888889,347770370.3703703,373618518.5185185,390718518.5185185,396262962.962963,430040740.7407407,461885185.18518513,481807407.4074074,521974074.07407403,550729629.6296296,610929629.6296296,684444444.4444444,695429629.6296296,674922222.2222222,681225925.9259259,676129629.6296296,692933333.3333333,721207407.4074074,727714814.8148148,755400000.0,774429629.6296296,792177777.7777777,811300000.0,825040740.7407407,807474074.074074,
